time,open,high,low,close,volume,vnindex_close,return_1d,log_return_1d,ma5,ma10,ma20,close_ma5_ratio,close_ma20_ratio,ma5_ma20_ratio,momentum_5d,momentum_10d,rsi14,macd,macd_signal,macd_hist,volume_ratio_5,volume_ratio_20,volatility_5d,volatility_20d,high_low_pct,open_close_pct,atr14,bollinger_width20,vnindex_return_1d,vnindex_ma20,vnindex_close_ma20_ratio,vnindex_volatility_20d,target_next_close
2010-02-26,4.74,4.74,4.63,4.63,685260,496.9,-0.02935010482180289,-0.0297894368021071,4.778,4.831,4.7925,-0.03097530347425692,-0.03390714658320304,-0.003025560772039859,-0.07028112449799206,-0.03541666666666665,50.0,0.006844925012580383,0.023074247331549058,-0.016229322318968675,1.4009165568853885,1.984120486597238,0.017253760257026574,0.026770777838549066,0.023758099352051906,-0.023206751054852388,0.14428571428571427,0.11824891910965056,0.003838383838383752,493.04499999999996,0.007818758936811054,0.015928618994891636,4.74
2010-03-01,4.77,4.77,4.74,4.74,69350,503.0,0.023758099352051865,0.023480267608842448,4.736,4.813000000000001,4.7965,0.0008445945945947386,-0.011779422495569625,-0.012613363911185282,-0.042424242424242364,-0.03658536585365846,47.97297297297299,0.0020059675073458294,0.018860591366708413,-0.016854623859362584,-0.7412622373447946,-0.6996470257043245,0.024475165020532916,0.027253727164105,0.0063291139240504975,-0.006289308176100496,0.1421428571428571,0.11578452629437913,0.012276111893741337,494.15,0.017909541637154858,0.016058518771801453,4.74
2010-03-02,4.74,4.74,4.71,4.74,194250,501.0,0.0,0.0,4.7299999999999995,4.816000000000001,4.7935,0.0021141649048628253,-0.011160947115886,-0.013247105455304165,-0.0062893081761005165,0.006369426751592355,39.3700787401575,-0.0018080985438482244,0.014726853384597087,-0.016534951928445313,-0.30881233142849007,-0.17081437340459138,0.018838934635735376,0.02639505293024388,0.006329113924050685,0.0,0.12928571428571425,0.11633051520399884,-0.003976143141153132,494.305,0.013544269226489769,0.014095543264137643,4.8
2010-03-03,4.8,4.8,4.77,4.8,208570,507.3,0.012658227848101111,0.012578782206859965,4.736,4.8100000000000005,4.802,0.013513513513513598,-0.0004164931278632933,-0.013744273219491898,0.0062893081761006275,-0.012345679012345734,42.10526315789475,1.0602966400874436e-05,0.011783603300957844,-0.01177300033455697,-0.26870915261843986,-0.12519005526020532,0.019850191248368163,0.025189937902537533,0.006250000000000052,0.0,0.12714285714285709,0.1116129601964808,0.012574850299401197,495.35,0.02412435651559508,0.013193152065941892,4.89
2010-03-04,4.86,4.89,4.8,4.89,309130,511.9,0.018750000000000044,0.018576385572935457,4.76,4.804,4.8149999999999995,0.027310924369747802,0.015576323987539054,-0.011422637590861817,0.02515723270440251,-0.0121212121212122,53.7190082644628,0.008614877905012364,0.01114985822176875,-0.002534980316756386,0.053928922103425814,0.22667227497648867,0.02123896008841737,0.025454906444390565,0.018404907975460096,0.006172839506172707,0.11642857142857135,0.10711781673441208,0.009067612852355467,496.8549999999999,0.030280464119310624,0.012981071465804373,4.86
2010-03-05,4.89,4.92,4.86,4.86,276710,513.4,-0.006134969325153228,-0.006153865574378112,4.806,4.792,4.8295,0.011235955056179803,0.006315353556268777,-0.004865928149912047,0.04967602591792675,-0.02409638554216864,47.32142857142859,0.012864781313838058,0.01149284284018261,0.0013719384736554478,0.3076908535836145,0.06085816375040265,0.012580377127532003,0.025274195813559018,0.012345679012345599,-0.006134969325153244,0.10999999999999988,0.09570551716628747,0.0029302598163702953,498.425,0.030044640617946428,0.012965712728135943,4.89
2010-03-08,4.86,4.92,4.86,4.89,291290,521.1,0.006172839506172645,0.006153865574378066,4.836,4.786,4.842499999999999,0.011166253101736912,0.009808982963345425,-0.0013422818791943847,0.03164556962025311,-0.0121212121212122,59.57446808510637,0.018441032915467837,0.012882480855239657,0.00555855206022818,0.13789601156295173,0.08185098318858008,0.009871215884993205,0.025180747926215004,0.012269938650306669,0.006172839506172707,0.09928571428571413,0.08769966799260279,0.014998052201012912,500.12999999999994,0.041929098434407175,0.013139682028120731,4.98
2010-03-09,4.92,4.98,4.92,4.98,444180,527.3,0.01840490797546024,0.018237587549781012,4.884,4.807,4.8515,0.019656019656019597,0.02648665361228497,0.0066989590848192115,0.05063291139240511,0.044025157232704615,56.81818181818182,0.02977922396614119,0.016261829477419963,0.013517394488721225,0.45168248490077656,0.6366641058094611,0.010359188024350534,0.024205728095801182,0.012048192771084437,0.012195121951219613,0.09499999999999988,0.09064526182495815,0.011897908270965152,502.1,0.05018920533758209,0.013265868674355778,5.22
2010-03-10,5.07,5.22,5.01,5.22,1193070,525.7,0.04819277108433728,0.04706751085798573,4.968,4.851999999999999,4.862,0.050724637681159424,0.07363225010283836,0.021801727684080507,0.08749999999999991,0.09433962264150941,63.10679611650484,0.0574683568523815,0.02450313495241227,0.03296522189996923,1.3724934178604666,3.0218712233962757,0.020189413777589215,0.0246246165750429,0.04022988505747126,0.02958579881656794,0.10571428571428555,0.10974978205964253,-0.0030343258107337068,503.60999999999996,0.04386330692400886,0.013060325160851856,5.28
2010-03-11,5.31,5.34,5.22,5.28,241410,524.6,0.011494252873563315,0.01142869582362285,5.046,4.9030000000000005,4.8755,0.046373365041617154,0.0829658496564456,0.034970772228489544,0.07975460122699407,0.10691823899371089,64.15094339622641,0.08329353667091954,0.03626121529611373,0.04703232137480581,-0.5066539690843844,-0.16129032258064513,0.02029957063583493,0.02470103035396445,0.022727272727272745,-0.005649717514124174,0.10785714285714272,0.13138930267169785,-0.0020924481643523896,504.65,0.03953234915287829,0.012694014452483391,5.28
2010-03-12,5.31,5.31,5.22,5.28,337200,531.5,0.0,0.0,5.13,4.968,4.8995,0.02923976608187151,0.07766098581487912,0.047045616899683784,0.08641975308641969,0.14038876889848817,66.01941747572818,0.10257772556953615,0.049524517350798214,0.053053208218737935,-0.32752328340944903,0.1545671657122314,0.01878427053355756,0.02236436814569756,0.017045454545454516,-0.005649717514124174,0.10785714285714272,0.14909791458688784,0.013152878383530187,506.575,0.04920298080244789,0.011629924760062171,5.22
2010-03-15,5.28,5.28,5.16,5.22,238400,531.9,-0.011363636363636465,-0.011428695823622857,5.196,5.016,4.914499999999999,0.004618937644341736,0.06216298707905188,0.057279479092481544,0.06748466257668717,0.10126582278481,74.72527472527474,0.1117311188596819,0.061965837652574955,0.049765281207106944,-0.5143138868742513,-0.19385244862246498,0.02253885987007093,0.022131049863263304,0.022988505747126457,-0.011363636363636458,0.1014285714285713,0.15970169751871463,0.0007525870178739513,508.60999999999996,0.04579147087159119,0.011521993520762351,4.98
2010-03-16,5.1,5.13,4.98,4.98,642300,516.1,-0.045977011494252706,-0.04706751085798562,5.196,5.04,4.928,-0.04157043879907607,0.010551948051948257,0.05438311688311681,0.0,0.05063291139240511,59.130434782608745,0.09848399259002871,0.06926946864006571,0.029214523949963003,0.21079935755811752,1.0217599667604151,0.03426579108635835,0.022499656723354855,0.030120481927710732,-0.02352941176470573,0.11428571428571413,0.1547168874039886,-0.029704831735288484,510.27,0.011425323848158975,0.013007693291342898,5.01
2010-03-17,5.07,5.1,4.98,5.01,342500,510.9,0.0060240963855420215,0.006006024060211728,5.154,5.061,4.9355,-0.027939464493597188,0.015094721912673359,0.04427109715327715,-0.04022988505747127,0.043749999999999956,60.16949152542375,0.08937602764839081,0.07329078044173074,0.016085247206660075,-0.04956682447094862,0.033553522984117956,0.022881555402732057,0.02147675098157369,0.02395209580838308,-0.011834319526627316,0.11428571428571407,0.15459083482400762,-0.010075566750629816,511.27,-0.0007236880708823001,0.012953630785600693,5.13
2010-03-18,5.01,5.13,5.01,5.13,95600,519.7,0.0239520958083832,0.023669744085904703,5.124,5.085,4.9445,0.0011709601873537423,0.03751643239963598,0.036302962888057344,-0.02840909090909094,0.04907975460122693,71.55172413793106,0.09079427702290932,0.07679147975796646,0.014002797264942857,-0.711352657004831,-0.7094436879984438,0.02599638321703072,0.021732993124818308,0.0233918128654971,0.023952095808383256,0.11285714285714267,0.15827638064944755,0.017224505774124266,512.26,0.014523874594932318,0.012882556267675545,5.1
2010-03-19,5.16,5.16,5.07,5.1,194090,516.0,-0.005847953216374324,-0.005865119452398134,5.087999999999999,5.109,4.9505,0.002358490566037874,0.030198969801030096,0.02777497222502756,-0.03409090909090917,0.04938271604938249,66.66666666666666,0.08847758605396638,0.07912870101716644,0.00934888503679994,-0.35854556511048385,-0.403270956921691,0.025819547751257305,0.021779337112259944,0.017647058823529384,-0.011627906976744281,0.10928571428571411,0.16047910587803613,-0.007119492014623918,512.71,0.006416882838251592,0.012702614221800086,4.98
2010-03-22,5.07,5.07,4.98,4.98,143010,511.6,-0.023529411764705688,-0.023810648693718333,5.04,5.118,4.952,-0.011904761904761862,0.0056542810985460434,0.017770597738287597,-0.045977011494252706,0.01840490797546024,60.00000000000003,0.07608157363039059,0.07851927553981128,-0.002437701909420692,-0.4955555555555555,-0.5594181645658338,0.0269252394135011,0.02243598263043039,0.018072289156626477,-0.0177514792899408,0.11571428571428546,0.16051876742736443,-0.00852713178294573,512.7900000000001,-0.0023206380779657865,0.012815897220638873,4.92
2010-03-23,4.98,5.04,4.89,4.92,128330,506.5,-0.012048192771084487,-0.012121360532344963,5.0280000000000005,5.112,4.9595,-0.02147971360381873,-0.007964512551668523,0.01381187619719726,-0.012048192771084487,-0.012048192771084487,55.000000000000014,0.06071624681841037,0.0749586697955311,-0.014242422977120736,-0.2898409571347935,-0.6045897537814013,0.01814363359695499,0.020939784036181915,0.030487804878048853,-0.012048192771084437,0.12214285714285696,0.1566872446110698,-0.009968725566849135,513.3,-0.013247613481394804,0.011416167050731956,5.04
2010-03-24,5.01,5.07,4.98,5.04,242280,512.1,0.024390243902439046,0.024097551579060524,5.034000000000001,5.094,4.973,0.0011918951132299238,0.01347275286547367,0.012266237683491,0.005988023952095967,-0.03448275862068961,56.097560975609774,0.05755861188801603,0.0714786582140281,-0.01392004632601207,0.5080106061171901,-0.2597096649015971,0.021748616281070023,0.02153382893497769,0.01785714285714283,0.005988023952095858,0.12642857142857128,0.15261567143985408,0.01105626850937802,514.175,-0.004035590995283611,0.011573548631002298,4.95
2010-03-25,5.04,5.04,4.92,4.95,246000,503.4,-0.017857142857142794,-0.01801850550267825,4.997999999999999,5.061,4.982,-0.009603841536614532,-0.00642312324367722,0.0032115616218384435,-0.03508771929824561,-0.0625,53.48837209302325,0.04724925561049442,0.06663277769332136,-0.01938352208282694,0.28970022333833145,-0.24573772829081408,0.018730026464849982,0.02202830267377691,0.024242424242424263,-0.01785714285714283,0.1307142857142856,0.14755443077763736,-0.01698886936145294,514.595,-0.021754972356902158,0.012314596110117194,4.92
2010-03-26,4.95,4.95,4.86,4.92,152570,505.3,-0.0060606060606061,-0.006079046076382226,4.962000000000001,5.025,4.996499999999999,-0.00846432889963733,-0.015310717502251436,-0.006904833383368114,-0.03529411764705881,-0.06818181818181823,51.16279069767444,0.0362405091752791,0.060554323989712916,-0.024313814814433815,-0.16371589252239116,-0.49060471700633035,0.018727058753218985,0.020863928400464943,0.01829268292682924,-0.006060606060606111,0.13285714285714276,0.13211544532129393,0.003774334525228573,515.015,-0.018863528246750083,0.012313803913254436,5.01
2010-03-29,4.98,5.04,4.95,5.01,89620,505.7,0.018292682926829285,0.0181273845925567,4.968,5.0040000000000004,5.01,0.008454106280193274,0.0,-0.008383233532934131,0.0060240963855420215,-0.04022988505747127,51.162790697674396,0.03438191286079029,0.055319841763928394,-0.020937928903138107,-0.4782254308337215,-0.7017890328774097,0.018849735504099824,0.020615479109563555,0.017964071856287397,0.00602409638554204,0.13499999999999984,0.12262566937845294,0.0007916089451809327,515.15,-0.01834417160050472,0.01202019545945945,4.95
2010-03-30,5.01,5.01,4.89,4.95,214750,500.7,-0.011976047904191489,-0.012048338516174368,4.974,5.0009999999999994,5.0205,-0.004825090470446325,-0.014042426053181956,-0.009262025694651954,0.0060975609756097615,-0.006024096385542244,37.83783783783786,0.027747606200028585,0.04980539465114844,-0.02205778845111985,0.13597892554114388,-0.2878473091571727,0.01883694514296604,0.02087870902874049,0.024242424242424263,-0.01197604790419154,0.12642857142857133,0.11218405844677543,-0.009887284951552333,515.135,-0.028021780698263554,0.012203102833504472,4.95
2010-03-31,4.98,4.98,4.95,4.95,179890,499.2,0.0,0.0,4.956,4.995,5.0280000000000005,-0.001210653753026647,-0.015513126491646823,-0.014319809069212375,-0.017857142857142794,-0.011976047904191489,34.28571428571428,0.022233575554701623,0.04429103083185908,-0.022057455277157453,0.018825821505839224,-0.40059943388650743,0.013889714061469447,0.02074205067489043,0.006060606060606111,-0.006024096385542218,0.11999999999999991,0.10514887554908776,-0.0029958058717795,514.73,-0.030171157694325212,0.01185305776031276,5.04
2010-04-01,4.98,5.04,4.98,5.04,286770,508.2,0.018181818181818077,0.018018505502678212,4.974,4.986,5.035500000000001,0.013268998793727338,0.0008936550491509543,-0.012213285671730856,0.018181818181818077,-0.01754385964912275,39.473684210526294,0.024839579173836057,0.040400740500254474,-0.015561161326418417,0.5524577739281074,-0.04089819848594556,0.013940647302255667,0.020717907694358377,0.011904761904761828,0.012048192771084258,0.11999999999999991,0.10177586375645989,0.018028846153846256,514.5450000000001,-0.012331282978165325,0.012399965061521143,5.1
2010-04-02,5.1,5.13,5.04,5.1,306570,510.5,0.011904761904761862,0.011834457647002798,5.01,4.986000000000001,5.047499999999999,0.017964071856287456,0.010401188707280795,-0.007429420505200568,0.03658536585365857,0.0,44.73684210526314,0.031384572560066104,0.038597506912216806,-0.007212934352150702,0.42246659242761697,0.020228525598893876,0.013089222918236635,0.02075080283859467,0.017647058823529384,0.0,0.11785714285714276,0.09660953353786089,0.004525777253050034,514.4,-0.007581648522550499,0.012426872099549485,5.1
2010-04-05,5.13,5.13,5.1,5.1,166840,514.8,0.0,0.0,5.0280000000000005,4.997999999999999,5.058000000000001,0.014319809069212264,0.008303677342823113,-0.005931198102016699,0.017964071856287456,0.02409638554216853,56.66666666666663,0.036154757434633034,0.03810895701670006,-0.0019541995820670233,-0.277636341594361,-0.4330357597980079,0.011727417838375415,0.020741043100839875,0.00588235294117652,-0.005847953216374317,0.10285714285714283,0.09217543462399302,0.008423114593535619,514.085,0.0013908205841444143,0.012085671434331074,5.1
2010-04-06,5.1,5.16,5.1,5.1,284520,515.3,0.0,0.0,5.058,5.016,5.064,0.008303677342823113,0.007109004739336511,-0.0011848341232227888,0.030303030303030276,0.03658536585365857,55.17241379310345,0.039480061738813355,0.03838317796112272,0.001096883777690634,0.16169493463118267,-0.006168656518306892,0.008533191198849962,0.020394708215037614,0.01176470588235304,0.0,0.09857142857142863,0.0911629576382534,0.0009712509712509476,513.4849999999999,0.0035346699514104962,0.011735808427038048,5.13
2010-04-07,5.1,5.13,5.1,5.13,151090,515.8,0.00588235294117645,0.005865119452398058,5.093999999999999,5.025,5.0595,0.007067137809187329,0.013934183219685758,0.006818855618143882,0.036363636363636376,0.017857142857142794,50.0,0.04402860429349875,0.03951226322759793,0.00451634106590082,-0.3682419153864809,-0.35483182243250055,0.00787640647597751,0.017233682136758254,0.005847953216374317,0.00588235294117652,0.0921428571428572,0.08749215554516376,0.0009703085581214133,512.99,0.005477689623579307,0.01173495605237152,5.1
2010-04-08,5.1,5.16,5.1,5.1,136320,515.9,-0.005847953216374324,-0.005865119452398134,5.106,5.039999999999999,5.0505,-0.001175088131609936,0.00980100980100973,0.01098901098901095,0.011904761904761862,0.030303030303030276,50.0,0.04469736436576266,0.04054928345523088,0.00414808091053178,-0.3479633420705225,-0.40454063970821097,0.006745651800811559,0.017021391691659477,0.01176470588235304,0.0,0.09000000000000011,0.07795963767862968,0.00019387359441647156,512.5550000000001,0.006526128903239448,0.011733704853367442,5.1
2010-04-09,5.1,5.13,5.1,5.1,108170,517.4,0.0,0.0,5.106,5.058,5.0415,-0.001175088131609936,0.011603689378161253,0.012793811365664931,0.0,0.03658536585365857,59.09090909090903,0.04471195001365302,0.04138181676691531,0.0033301332467377126,-0.3614069473634496,-0.5026232176603933,0.004147300214514774,0.017021391691659477,0.00588235294117652,0.0,0.08357142857142875,0.06619565277796616,0.0029075402209730594,511.85,0.010843020416137383,0.011309855419341337,5.16
2010-04-12,5.16,5.16,5.13,5.16,189040,519.9,0.011764705882353121,0.011696039763191456,5.117999999999999,5.0729999999999995,5.0385,0.008206330597889888,0.024114319738017365,0.01577850550759141,0.011764705882353121,0.029940119760479167,68.18181818181819,0.049000164409991775,0.04290548629553061,0.006094678114461169,0.08751179326690761,-0.12079734713714985,0.006696363916671194,0.017108155521724823,0.005813953488372141,0.0,0.07714285714285733,0.06156296600548264,0.004831851565519907,511.25,0.01691931540342284,0.01138501905073877,5.16
2010-04-13,5.16,5.19,5.13,5.16,264770,518.0,0.0,0.0,5.13,5.093999999999999,5.0475,0.005847953216374213,0.022288261515601704,0.01634472511144125,0.011764705882353121,0.042424242424242475,61.11111111111112,0.051801470111852765,0.04468468305879504,0.007116787053057724,0.5585891051224996,0.3499272190540772,0.006696363916671194,0.013341166839602148,0.011627906976744281,0.0,0.07071428571428592,0.06401384614721639,-0.003654548951721459,511.34499999999997,0.013014696535607051,0.009222366171180548,5.19
2010-04-14,5.16,5.19,5.13,5.19,134900,516.2,0.005813953488372103,0.005797117684325915,5.1419999999999995,5.118,5.0565,0.009334889148191472,0.026401661228122375,0.016908929101156822,0.011695906432748648,0.048484848484848575,75.0,0.05579905754081249,0.046907557955198534,0.008891499585613957,-0.19047047527604422,-0.2737804599031528,0.0066874326745804714,0.013337798083276514,0.011560693641618592,0.005813953488372141,0.06642857142857166,0.06820796524529599,-0.0034749034749034236,511.61,0.008971677645081222,0.008948419052658576,5.19
2010-04-15,5.22,5.22,5.16,5.19,204750,521.5,0.0,0.0,5.16,5.133,5.0595,0.005813953488372103,0.025793062555588664,0.01986362288763721,0.01764705882352957,0.029761904761904878,80.00000000000004,0.05829518378810761,0.049185083121780354,0.009110100666327253,0.1354435855062497,0.07078979572625443,0.005253772611391533,0.012282447203337384,0.01156069364161842,-0.005747126436781487,0.0642857142857145,0.07105959160873765,0.010267338240991686,511.7,0.019151846785225635,0.008383676770355805,5.16
2010-04-16,5.22,5.22,5.16,5.16,100290,522.0,-0.005780346820809301,-0.005797117684325957,5.172000000000001,5.139,5.0625,-0.0023201856148492572,0.01925925925925931,0.021629629629629665,0.011764705882353121,0.011764705882353121,69.23076923076925,0.05719334328341663,0.05078673515410761,0.006406608129309023,-0.4389370629370629,-0.46232120263344123,0.0066667595806915066,0.01228057298745796,0.01162790697674411,-0.011494252873563144,0.06000000000000018,0.07290777739064004,0.0009587727708533222,512.0,0.01953125,0.008204848631632513,5.1
2010-04-19,5.16,5.16,5.1,5.1,254050,516.7,-0.011627906976744318,-0.011696039763191411,5.160000000000001,5.139,5.0685,-0.011627906976744429,0.006214856466409957,0.018052678307191705,-0.011627906976744318,0.0,69.23076923076908,0.0508919771525802,0.05080778355380213,8.419359877807203e-05,0.3248883975134549,0.3226535329765301,0.006624521214052318,0.011295788800374096,0.01176470588235304,-0.011627906976744281,0.055714285714285924,0.07143076115379406,-0.010153256704980795,512.255,0.00867731891343193,0.008307574767563608,5.1
2010-04-20,5.01,5.1,5.01,5.1,123340,515.2,0.0,0.0,5.148,5.139,5.0775,-0.009324009324009341,0.004431314623338345,0.013884785819793244,-0.011627906976744318,0.0,69.23076923076908,0.04537504383465851,0.04972123560997341,-0.004346191775314895,-0.24547000599513047,-0.3570231433091883,0.006624521214052318,0.010862116025517975,0.017647058823529384,0.017964071856287397,0.06000000000000018,0.06590498389974715,-0.0029030385136442627,512.6899999999999,0.004895745967348875,0.007981499642190585,5.1
2010-04-21,5.1,5.13,5.07,5.1,154300,519.7,0.0,0.0,5.13,5.136,5.0805,-0.005847953216374324,0.0038382049010923236,0.009743135518157642,-0.017341040462427904,-0.005847953216374324,59.99999999999988,0.04053556566438221,0.04788410162085517,-0.00734853595647296,-0.07795824220477332,-0.17674834269250772,0.005196421123539066,0.009480000584128892,0.011764705882352865,0.0,0.05785714285714302,0.06559804573186405,0.008734472049689357,513.0699999999999,0.012922213343208755,0.007841385393039881,5.22
